product_id,Brand,category,Final_Price,Discount_Perc,Initial_Price,CSI_category,rating,ratings_count,category_group,value_score,adjusted_rating,has_discount,RVR_category,size_count,image_count,CSI,star_bucket,missing_sizes_flag,missing_images_flag,RVR,price_tier,value_tier,Discount_Bin,size_comp_tier,image_completeness,image_comp_tier,size_completeness
7743536.0,Lino Perros,handbags,53.94,0.0,53.94,81.63247325361864,4.5,6,Accessories,70.95656767285824,38.27397260273973,No Discount,41.37931034482759,1,6,79.11319450783014,4★,0,1,451.1235294117647,Premium,Low,,High (≥66%),0.6666666666666666,Mid (50–85%),1.0
7743355.0,Lino Perros,handbags,41.94,0.0,41.94,81.63247325361864,4.3,14,Accessories,87.20292597455668,36.57290715372907,No Discount,96.55172413793103,1,6,79.11319450783014,4★,0,1,451.1235294117647,Premium,Low,,High (≥66%),0.6666666666666666,Mid (50–85%),1.0
8293015.0,Lychee bags,handbags,20.388,0.0,20.388,81.63247325361864,3.9,84,Accessories,162.69754883121328,33.170776255707764,No Discount,579.3103448275862,1,5,79.11319450783014,4★,0,1,451.1235294117647,Mid,Mid,,High (≥66%),0.5555555555555556,Mid (50–85%),1.0
17637810.0,Toteteca,handbags,37.188,0.0,37.188,81.63247325361864,4.8,5,Accessories,109.78157141081991,40.82557077625571,No Discount,34.48275862068966,1,6,79.11319450783014,5★,0,1,451.1235294117647,Premium,Low,,High (≥66%),0.6666666666666666,Mid (50–85%),1.0
17761230.0,Caprese,handbags,47.988,0.0,47.988,81.63247325361864,4.1,10,Accessories,72.66783717745773,34.87184170471841,No Discount,68.96551724137932,1,8,79.11319450783014,4★,0,1,451.1235294117647,Premium,Low,,High (≥66%),0.8888888888888888,High (≥85%),1.0
15188034.0,Metro,handbags,15.48,0.0,15.48,81.63247325361864,4.3,10,Accessories,236.25909014036867,36.57290715372907,No Discount,68.96551724137932,1,5,79.11319450783014,4★,0,1,451.1235294117647,Mid,Premium,,High (≥66%),0.5555555555555556,Mid (50–85%),1.0
21762808.0,Baggit,handbags,10.14,0.5,20.28,81.63247325361864,4.6,10,Accessories,385.8432478032056,39.12450532724505,Discounted,68.96551724137932,1,7,79.11319450783014,5★,0,1,451.1235294117647,Mid,Premium,0–10%,High (≥66%),0.7777777777777778,Mid (50–85%),1.0
21421996.0,Baggit,handbags,11.94,0.5,23.88,81.63247325361864,4.5,40,Accessories,320.5525343613043,38.27397260273973,Discounted,275.86206896551727,1,8,79.11319450783014,4★,0,1,451.1235294117647,Mid,Premium,0–10%,High (≥66%),0.8888888888888888,High (≥85%),1.0
21621752.0,Berrylush,handbags,16.188,0.59,39.588,81.63247325361864,4.0,111,Accessories,210.16375698179576,34.02130898021309,Discounted,765.5172413793103,1,7,79.11319450783014,4★,0,1,451.1235294117647,Mid,Mid,0–10%,High (≥66%),0.7777777777777778,Mid (50–85%),1.0
13359482.0,FLYING BERRY,handbags,20.148,0.44,35.988,81.63247325361864,4.9,7,Accessories,206.84982877090056,41.676103500761045,Discounted,48.275862068965516,1,5,79.11319450783014,5★,0,1,451.1235294117647,Mid,Mid,0–10%,High (≥66%),0.5555555555555556,Mid (50–85%),1.0
13389422.0,DailyObjects,handbags,13.668000000000001,0.62,35.988,81.63247325361864,4.3,123,Accessories,267.5805322924281,36.57290715372907,Discounted,848.2758620689655,1,8,79.11319450783014,4★,0,1,451.1235294117647,Mid,Premium,0–10%,High (≥66%),0.8888888888888888,High (≥85%),1.0
13389410.0,DailyObjects,handbags,13.668000000000001,0.62,35.988,81.63247325361864,4.2,30,Accessories,261.35772921586005,35.72237442922375,Discounted,206.89655172413794,1,7,79.11319450783014,4★,0,1,451.1235294117647,Mid,Premium,0–10%,High (≥66%),0.7777777777777778,Mid (50–85%),1.0
22603262.0,DailyObjects,handbags,35.988,0.25,47.988,81.63247325361864,3.8,6,Accessories,89.80839038346792,32.320243531202436,Discounted,41.37931034482759,1,7,79.11319450783014,4★,0,1,451.1235294117647,Premium,Low,0–10%,High (≥66%),0.7777777777777778,Mid (50–85%),1.0
17743820.0,NOISE,headphones,41.988,0.0,41.988,69.60526315789474,3.8,97,Tech & Lifestyle,241.02196916738842,101.20030441400304,No Discount,373.0769230769231,1,8,79.11319450783014,4★,0,0,451.1235294117647,Premium,Premium,,High (≥66%),1.0,High (≥85%),1.0
19219056.0,BLAUPUNKT,headphones,47.988,0.33,71.988,69.60526315789474,4.5,11,Tech & Lifestyle,249.7342372122711,119.84246575342465,Discounted,42.30769230769231,1,6,79.11319450783014,4★,0,1,451.1235294117647,Premium,Premium,0–10%,High (≥66%),0.75,Mid (50–85%),1.0
16193242.0,CrossBeats,headphones,119.988,0.0,119.988,69.60526315789474,1.7,17,Tech & Lifestyle,37.73195685880105,45.2738203957382,No Discount,65.38461538461539,1,7,79.11319450783014,2★,0,1,451.1235294117647,Premium,Low,,High (≥66%),0.875,High (≥85%),1.0
13474452.0,Allen Solly,heels,27.588,0.0,27.588,76.53679065978822,4.3,14,Footwear,117.49569864970444,32.414713343480464,No Discount,59.57446808510638,6,7,79.11319450783014,4★,1,0,451.1235294117647,Premium,Mid,,Mid (33–66%),1.0,High (≥85%),0.3333333333333333
17647418.0,FOOTONS,heels,38.388,0.0,38.388,76.53679065978822,5.0,2,Footwear,98.18570163483885,37.691527143581936,No Discount,8.51063829787234,6,6,79.11319450783014,5★,1,1,451.1235294117647,Premium,Low,,Mid (33–66%),0.8571428571428571,High (≥85%),0.3333333333333333
18596612.0,Brauch,heels,4.548,0.62,11.988,76.53679065978822,0.0,0,Footwear,0.0,0.0,Discounted,0.0,6,7,79.11319450783014,,1,0,451.1235294117647,Low,Low,0–10%,Mid (33–66%),1.0,High (≥85%),0.3333333333333333
13475738.0,TRASE,heels,19.188,0.0,19.188,76.53679065978822,4.0,39,Footwear,157.14624616878024,30.15322171486555,No Discount,165.95744680851064,6,5,79.11319450783014,4★,1,1,451.1235294117647,Mid,Mid,,Mid (33–66%),0.7142857142857143,Mid (50–85%),0.3333333333333333
22217088.0,DressBerry,heels,8.82,0.54,19.188,76.53679065978822,4.1,34,Footwear,350.4200936251381,30.907052257737185,Discounted,144.6808510638298,6,7,79.11319450783014,4★,1,0,451.1235294117647,Low,Premium,0–10%,Mid (33–66%),1.0,High (≥85%),0.3333333333333333
22200396.0,Bruno Manetti,heels,17.748,0.63,47.988,76.53679065978822,4.0,5,Footwear,169.89644869768733,30.15322171486555,Discounted,21.27659574468085,6,7,79.11319450783014,4★,1,0,451.1235294117647,Mid,Mid,0–10%,Mid (33–66%),1.0,High (≥85%),0.3333333333333333
19217010.0,Inc 5,heels,32.28,0.0,32.28,76.53679065978822,4.4,14,Footwear,102.75261426998792,33.168543886352104,No Discount,59.57446808510638,18,6,79.11319450783014,4★,0,1,451.1235294117647,Premium,Low,,High (≥66%),0.8571428571428571,High (≥85%),1.0
22200418.0,Bruno Manetti,heels,16.788,0.65,47.988,76.53679065978822,3.9,8,Footwear,175.1214627829039,29.39939117199391,Discounted,34.04255319148936,6,7,79.11319450783014,4★,1,0,451.1235294117647,Mid,Mid,0–10%,Mid (33–66%),1.0,High (≥85%),0.3333333333333333
15120922.0,Anouk,heels,12.948,0.6,32.388,76.53679065978822,4.0,25,Footwear,232.87937685252973,30.15322171486555,Discounted,106.38297872340425,6,6,79.11319450783014,4★,1,1,451.1235294117647,Mid,Premium,0–10%,Mid (33–66%),0.8571428571428571,High (≥85%),0.3333333333333333
16276014.0,Iris,home-fragrance-set,7.140000000000001,0.15,8.4,81.62499999999999,4.5,6,Home & Living,171.23287671232873,12.226027397260273,Discounted,60.0,1,3,79.11319450783014,4★,0,0,451.1235294117647,Low,Mid,0–10%,High (≥66%),1.0,High (≥85%),1.0
16299490.0,Bodycare Kids,innerwear-vests,11.736,0.0,11.736,79.05818805950058,3.8,10,Apparel,111.62624932689641,13.100456621004565,No Discount,40.816326530612244,6,8,79.11319450783014,4★,1,0,451.1235294117647,Mid,Low,,Low (≤33%),1.0,High (≥85%),0.25
22429820.0,YK Basics,innerwear-vests,6.384,0.59,15.588000000000001,79.05818805950058,3.5,12,Apparel,189.0070495874389,12.0662100456621,Discounted,48.97959183673469,24,4,79.11319450783014,4★,0,1,451.1235294117647,Low,Mid,0–10%,High (≥66%),0.5,Low (≤50%),1.0
19014822.0,mothercare,jackets,31.488,0.25,41.988,79.05818805950058,4.6,7,Apparel,166.38689909277457,52.39190678633286,Discounted,28.57142857142857,18,6,79.11319450783014,5★,1,1,451.1235294117647,Premium,Mid,0–10%,Mid (33–66%),0.6,Mid (50–85%),0.6
19015560.0,U.S. Polo Assn. Kids,jackets,17.088,0.43,29.988,79.05818805950058,4.5,40,Apparel,299.9353481447671,51.2529522909778,Discounted,163.26530612244898,30,4,79.11319450783014,4★,0,1,451.1235294117647,Mid,Premium,0–10%,High (≥66%),0.4,Low (≤50%),1.0
19020502.0,U.S. Polo Assn.,jackets,35.52,0.53,75.58800000000001,79.05818805950058,4.4,338,Apparel,141.08670550569465,50.113997795622744,Discounted,1379.591836734694,15,10,79.11319450783014,4★,1,0,451.1235294117647,Premium,Mid,0–10%,Mid (33–66%),1.0,High (≥85%),0.5
19014828.0,mothercare,jackets,26.988,0.25,35.988,79.05818805950058,4.5,15,Apparel,189.91015373861643,51.2529522909778,Discounted,61.224489795918366,21,4,79.11319450783014,4★,1,1,451.1235294117647,Premium,Mid,0–10%,High (≥66%),0.4,Low (≤50%),0.7
18976038.0,VOXATI,jackets,13.08,0.58,31.188000000000002,79.05818805950058,3.9,345,Apparel,339.59652384439926,44.419225318847424,Discounted,1408.1632653061224,21,7,79.11319450783014,4★,1,1,451.1235294117647,Mid,Premium,0–10%,High (≥66%),0.7,Mid (50–85%),0.7
19015652.0,U.S. Polo Assn. Kids,jackets,18.132,0.46,33.588,79.05818805950058,4.2,19,Apparel,263.82135895054387,47.83608880491261,Discounted,77.55102040816327,30,5,79.11319450783014,4★,0,1,451.1235294117647,Mid,Premium,0–10%,High (≥66%),0.5,Low (≤50%),1.0
19020536.0,U.S. Polo Assn.,jackets,41.988,0.5,83.988,79.05818805950058,4.1,91,Apparel,111.2154289548384,46.69713430955755,Discounted,371.42857142857144,15,10,79.11319450783014,4★,1,0,451.1235294117647,Premium,Low,0–10%,Mid (33–66%),1.0,High (≥85%),0.5
19020616.0,U.S. Polo Assn.,jackets,37.788000000000004,0.5,75.58800000000001,79.05818805950058,4.3,47,Apparel,129.60475097985517,48.97504330026767,Discounted,191.83673469387753,15,8,79.11319450783014,4★,1,1,451.1235294117647,Premium,Mid,0–10%,Mid (33–66%),0.8,Mid (50–85%),0.5
19020478.0,U.S. Polo Assn.,jackets,33.108000000000004,0.4,55.188,79.05818805950058,4.3,150,Apparel,147.92510360114676,48.97504330026767,Discounted,612.2448979591836,15,8,79.11319450783014,4★,1,1,451.1235294117647,Premium,Mid,0–10%,Mid (33–66%),0.8,Mid (50–85%),0.5
19002890.0,VERO AMORE,jackets,18.936,0.59,46.2,79.05818805950058,0.0,0,Apparel,0.0,0.0,Discounted,0.0,12,7,79.11319450783014,,1,1,451.1235294117647,Mid,Low,0–10%,Mid (33–66%),0.7,Mid (50–85%),0.4
19020722.0,U.S. Polo Assn.,jackets,35.988,0.5,71.988,79.05818805950058,4.0,64,Apparel,126.592697049579,45.55817981420249,Discounted,261.2244897959184,15,7,79.11319450783014,4★,1,1,451.1235294117647,Premium,Mid,0–10%,Mid (33–66%),0.7,Mid (50–85%),0.5
19837040.0,High Star,jackets,44.988,0.0,44.988,79.05818805950058,4.1,41,Apparel,103.79908933395028,46.69713430955755,No Discount,167.3469387755102,20,6,79.11319450783014,4★,1,1,451.1235294117647,Premium,Low,,High (≥66%),0.6,Mid (50–85%),0.6666666666666666
19837008.0,High Star,jackets,54.588,0.0,54.588,79.05818805950058,3.9,32,Apparel,81.37177643226977,44.419225318847424,No Discount,130.6122448979592,20,7,79.11319450783014,4★,1,1,451.1235294117647,Premium,Low,,High (≥66%),0.7,Mid (50–85%),0.6666666666666666
19020654.0,U.S. Polo Assn.,jackets,41.988,0.5,83.988,79.05818805950058,4.0,54,Apparel,108.50285751691553,45.55817981420249,Discounted,220.4081632653061,15,7,79.11319450783014,4★,1,1,451.1235294117647,Premium,Low,0–10%,Mid (33–66%),0.7,Mid (50–85%),0.5
14991614.0,Roadster,jackets,6.1080000000000005,0.7,20.388,79.05818805950058,4.2,363,Apparel,783.1710675329504,47.83608880491261,Discounted,1481.6326530612243,18,5,79.11319450783014,4★,1,1,451.1235294117647,Low,Premium,0–10%,Mid (33–66%),0.5,Low (≤50%),0.6
16182066.0,People,jackets,11.22,0.48,21.588,79.05818805950058,4.3,71,Apparel,436.49771212359775,48.97504330026767,Discounted,289.7959183673469,24,6,79.11319450783014,4★,1,1,451.1235294117647,Mid,Premium,0–10%,High (≥66%),0.6,Mid (50–85%),0.8
16175148.0,Status Quo,jackets,29.988,0.5,59.988,79.05818805950058,0.0,0,Apparel,0.0,0.0,Discounted,0.0,12,5,79.11319450783014,,1,1,451.1235294117647,Premium,Low,0–10%,Mid (33–66%),0.5,Low (≤50%),0.4
19231126.0,Mast & Harbour,jackets,17.268,0.68,53.988,79.05818805950058,4.2,31,Apparel,277.02159372777743,47.83608880491261,Discounted,126.53061224489797,12,7,79.11319450783014,4★,1,1,451.1235294117647,Mid,Premium,0–10%,Mid (33–66%),0.7,Mid (50–85%),0.4
14979464.0,Yuuki,jackets,11.868,0.55,26.388,79.05818805950058,0.0,0,Apparel,0.0,0.0,Discounted,0.0,15,5,79.11319450783014,,1,1,451.1235294117647,Mid,Low,0–10%,Mid (33–66%),0.5,Low (≤50%),0.5
19987190.0,Peter England,jackets,22.188,0.26,29.988,79.05818805950058,3.9,33,Apparel,200.19481394829376,44.419225318847424,Discounted,134.6938775510204,15,7,79.11319450783014,4★,1,1,451.1235294117647,Premium,Mid,0–10%,Mid (33–66%),0.7,Mid (50–85%),0.5
19020564.0,U.S. Polo Assn.,jackets,31.788,0.5,63.588,79.05818805950058,4.3,112,Apparel,154.0677088846976,48.97504330026767,Discounted,457.1428571428571,15,7,79.11319450783014,4★,1,1,451.1235294117647,Premium,Mid,0–10%,Mid (33–66%),0.7,Mid (50–85%),0.5
19015534.0,U.S. Polo Assn. Kids,jackets,19.188,0.36,29.988,79.05818805950058,4.1,33,Apparel,243.36634516133807,46.69713430955755,Discounted,134.6938775510204,30,5,79.11319450783014,4★,0,1,451.1235294117647,Mid,Premium,0–10%,High (≥66%),0.5,Low (≤50%),1.0
19020450.0,U.S. Polo Assn.,jackets,38.988,0.5,77.988,79.05818805950058,4.3,96,Apparel,125.61568508327608,48.97504330026767,Discounted,391.83673469387753,15,7,79.11319450783014,4★,1,1,451.1235294117647,Premium,Mid,0–10%,Mid (33–66%),0.7,Mid (50–85%),0.5
19020572.0,U.S. Polo Assn.,jackets,32.988,0.5,65.988,79.05818805950058,4.0,95,Apparel,138.10531045896232,45.55817981420249,Discounted,387.7551020408163,15,7,79.11319450783014,4★,1,1,451.1235294117647,Premium,Mid,0–10%,Mid (33–66%),0.7,Mid (50–85%),0.5
14281506.0,HRX by Hrithik Roshan,jackets,39.588,0.0,39.588,79.05818805950058,3.9,127,Apparel,112.20376204619436,44.419225318847424,No Discount,518.3673469387755,15,7,79.11319450783014,4★,1,1,451.1235294117647,Premium,Low,,Mid (33–66%),0.7,Mid (50–85%),0.5
11973216.0,Mast & Harbour,jackets,32.388,0.0,32.388,79.05818805950058,4.0,378,Apparel,140.66376378350776,45.55817981420249,No Discount,1542.857142857143,12,6,79.11319450783014,4★,1,1,451.1235294117647,Premium,Mid,,Mid (33–66%),0.6,Mid (50–85%),0.4
19020676.0,U.S. Polo Assn.,jackets,37.608000000000004,0.45,68.388,79.05818805950058,4.6,85,Apparel,139.31053708342068,52.39190678633286,Discounted,346.9387755102041,15,7,79.11319450783014,5★,1,1,451.1235294117647,Premium,Mid,0–10%,Mid (33–66%),0.7,Mid (50–85%),0.5
19020358.0,U.S. Polo Assn.,jackets,34.788000000000004,0.5,69.58800000000001,79.05818805950058,3.5,125,Apparel,114.58953471722195,39.86340733742718,Discounted,510.2040816326531,15,9,79.11319450783014,4★,1,1,451.1235294117647,Premium,Mid,0–10%,Mid (33–66%),0.9,High (≥85%),0.5
19020568.0,U.S. Polo Assn.,jackets,50.388,0.4,83.988,79.05818805950058,4.2,199,Apparel,94.93547829823096,47.83608880491261,Discounted,812.2448979591837,15,8,79.11319450783014,4★,1,1,451.1235294117647,Premium,Low,0–10%,Mid (33–66%),0.8,Mid (50–85%),0.5
18973692.0,Levis,jeans,49.188,0.0,49.188,79.05818805950058,4.2,426,Apparel,84.74916958055883,41.68642153328528,No Discount,1738.7755102040817,16,7,79.11319450783014,4★,1,1,451.1235294117647,Premium,Low,,Mid (33–66%),0.875,High (≥85%),0.5
18973742.0,Levis,jeans,27.444,0.48,52.788000000000004,79.05818805950058,4.2,182,Apparel,151.89630350271563,41.68642153328528,Discounted,742.8571428571429,32,7,79.11319450783014,4★,0,1,451.1235294117647,Premium,Mid,0–10%,High (≥66%),0.875,High (≥85%),1.0
19008522.0,Calvin Klein Jeans,jeans,57.588,0.4,95.988,79.05818805950058,3.8,14,Apparel,65.49330789255202,37.71628614916286,Discounted,57.14285714285714,10,7,79.11319450783014,4★,1,1,451.1235294117647,Premium,Low,0–10%,Low (≤33%),0.875,High (≥85%),0.3125
18974084.0,Levis,jeans,22.692,0.57,52.788000000000004,79.05818805950058,4.2,135,Apparel,183.70536547367035,41.68642153328528,Discounted,551.0204081632653,16,7,79.11319450783014,4★,1,1,451.1235294117647,Premium,Mid,0–10%,Mid (33–66%),0.875,High (≥85%),0.5
18873126.0,KETCH,jeans,7.548,0.64,20.988,79.05818805950058,4.0,20,Apparel,525.9850800374147,39.70135384122407,Discounted,81.63265306122449,30,6,79.11319450783014,4★,1,1,451.1235294117647,Low,Premium,0–10%,High (≥66%),0.75,Mid (50–85%),0.9375
18826658.0,Chemistry,jeans,10.248,0.55,22.788,79.05818805950058,3.7,15,Apparel,358.35043231003385,36.723752303132265,Discounted,61.224489795918366,12,7,79.11319450783014,4★,1,1,451.1235294117647,Mid,Premium,0–10%,Mid (33–66%),0.875,High (≥85%),0.375
18960426.0,Lee,jeans,20.508,0.55,45.588,79.05818805950058,3.9,42,Apparel,188.7498536921858,38.708819995193466,Discounted,171.42857142857142,16,8,79.11319450783014,4★,1,0,451.1235294117647,Premium,Mid,0–10%,Mid (33–66%),1.0,High (≥85%),0.5
18802522.0,BEAT LONDON by PEPE JEANS,jeans,16.788,0.5,33.588,79.05818805950058,4.0,20,Apparel,236.4865013177512,39.70135384122407,Discounted,81.63265306122449,14,7,79.11319450783014,4★,1,1,451.1235294117647,Mid,Premium,0–10%,Mid (33–66%),0.875,High (≥85%),0.4375
18973648.0,Levis,jeans,49.188,0.0,49.188,79.05818805950058,4.2,290,Apparel,84.74916958055883,41.68642153328528,No Discount,1183.6734693877552,16,8,79.11319450783014,4★,1,0,451.1235294117647,Premium,Low,,Mid (33–66%),1.0,High (≥85%),0.5
18973888.0,Levis,jeans,49.188,0.0,49.188,79.05818805950058,4.4,333,Apparel,88.78484432249019,43.67148922534648,No Discount,1359.1836734693877,16,7,79.11319450783014,4★,1,1,451.1235294117647,Premium,Low,,Mid (33–66%),0.875,High (≥85%),0.5
18973730.0,Levis,jeans,52.788000000000004,0.0,52.788000000000004,79.05818805950058,4.1,193,Apparel,77.08927727372634,40.693887687254666,No Discount,787.7551020408164,16,7,79.11319450783014,4★,1,1,451.1235294117647,Premium,Low,,Mid (33–66%),0.875,High (≥85%),0.5
18973948.0,Levis,jeans,41.988,0.3,59.988,79.05818805950058,4.0,30,Apparel,94.55404839769474,39.70135384122407,Discounted,122.44897959183673,16,8,79.11319450783014,4★,1,0,451.1235294117647,Premium,Low,0–10%,Mid (33–66%),1.0,High (≥85%),0.5
19008496.0,Calvin Klein Jeans,jeans,57.588,0.4,95.988,79.05818805950058,5.0,8,Apparel,86.175405121779,49.626692301530085,Discounted,32.6530612244898,10,7,79.11319450783014,5★,1,1,451.1235294117647,Premium,Low,0–10%,Low (≤33%),0.875,High (≥85%),0.3125
18873142.0,KETCH,jeans,8.388,0.62,22.188,79.05818805950058,0.0,0,Apparel,0.0,0.0,Discounted,0.0,30,6,79.11319450783014,,1,1,451.1235294117647,Low,Low,0–10%,High (≥66%),0.75,Mid (50–85%),0.9375
18992754.0,AMERICAN EAGLE OUTFITTERS,jeans,21.588,0.6,53.988,79.05818805950058,4.8,5,Apparel,220.68568005127332,47.641624609468884,Discounted,20.408163265306122,22,5,79.11319450783014,5★,1,1,451.1235294117647,Premium,Mid,0–10%,High (≥66%),0.625,Mid (50–85%),0.6875
18973922.0,Levis,jeans,49.188,0.0,49.188,79.05818805950058,4.1,237,Apparel,82.73133220959312,40.693887687254666,No Discount,967.3469387755101,16,7,79.11319450783014,4★,1,1,451.1235294117647,Premium,Low,,Mid (33–66%),0.875,High (≥85%),0.5
18979610.0,KiddoPanti,jeans,8.052,0.52,16.788,79.05818805950058,3.9,7,Apparel,480.7354693888906,38.708819995193466,Discounted,28.57142857142857,21,3,79.11319450783014,4★,1,1,451.1235294117647,Low,Premium,0–10%,Mid (33–66%),0.375,Low (≤50%),0.65625
18675392.0,Jack & Jones,jeans,20.988,0.5,41.988,79.05818805950058,3.8,81,Apparel,179.7040506440007,37.71628614916286,Discounted,330.6122448979592,22,7,79.11319450783014,4★,1,1,451.1235294117647,Premium,Mid,0–10%,High (≥66%),0.875,High (≥85%),0.6875
18973950.0,Levis,jeans,29.388,0.51,59.988,79.05818805950058,4.1,156,Apparel,138.47110278771834,40.693887687254666,Discounted,636.734693877551,16,7,79.11319450783014,4★,1,1,451.1235294117647,Premium,Mid,0–10%,Mid (33–66%),0.875,High (≥85%),0.5
18198558.0,FOREVER 21,jeans,21.588,0.0,21.588,79.05818805950058,3.7,6,Apparel,170.1118783728565,36.723752303132265,No Discount,24.489795918367346,7,5,79.11319450783014,4★,1,1,451.1235294117647,Premium,Mid,,Low (≤33%),0.625,Mid (50–85%),0.21875
18094702.0,Roadster,jeans,29.988,0.0,29.988,79.05818805950058,3.9,35,Apparel,129.081032396937,38.708819995193466,No Discount,142.85714285714286,10,7,79.11319450783014,4★,1,1,451.1235294117647,Premium,Mid,,Low (≤33%),0.875,High (≥85%),0.3125
19842706.0,Llak Jeans,jeans,27.588,0.0,27.588,79.05818805950058,4.2,9,Apparel,151.10345633349743,41.68642153328528,No Discount,36.734693877551024,12,6,79.11319450783014,4★,1,1,451.1235294117647,Premium,Mid,,Mid (33–66%),0.75,Mid (50–85%),0.375
13768634.0,Nautica,jeans,59.988,0.0,59.988,79.05818805950058,4.6,16,Apparel,76.10948342569793,45.65655691740768,No Discount,65.3061224489796,12,7,79.11319450783014,5★,1,1,451.1235294117647,Premium,Low,,Mid (33–66%),0.875,High (≥85%),0.375
18973700.0,Levis,jeans,56.388,0.0,56.388,79.05818805950058,3.8,116,Apparel,66.887079075624,37.71628614916286,No Discount,473.46938775510205,16,7,79.11319450783014,4★,1,1,451.1235294117647,Premium,Low,,Mid (33–66%),0.875,High (≥85%),0.5
18973728.0,Levis,jeans,52.788000000000004,0.0,52.788000000000004,79.05818805950058,4.4,260,Apparel,82.72995609863317,43.67148922534648,No Discount,1061.2244897959183,16,8,79.11319450783014,4★,1,0,451.1235294117647,Premium,Low,,Mid (33–66%),1.0,High (≥85%),0.5
18903330.0,Levis,jeans,19.788,0.5,39.588,79.05818805950058,4.4,235,Apparel,220.69683255178126,43.67148922534648,Discounted,959.1836734693878,14,7,79.11319450783014,4★,1,1,451.1235294117647,Mid,Mid,0–10%,Mid (33–66%),0.875,High (≥85%),0.4375
18973740.0,Levis,jeans,49.188,0.0,49.188,79.05818805950058,4.3,340,Apparel,86.7670069515245,42.67895537931587,No Discount,1387.7551020408164,16,7,79.11319450783014,4★,1,1,451.1235294117647,Premium,Low,,Mid (33–66%),0.875,High (≥85%),0.5
18953840.0,KETCH,jeans,7.284,0.68,22.788,79.05818805950058,3.2,24,Apparel,436.0390317542457,31.761083072979257,Discounted,97.95918367346938,30,6,79.11319450783014,3★,1,1,451.1235294117647,Low,Premium,0–10%,High (≥66%),0.75,Mid (50–85%),0.9375
18969982.0,Allen Solly Junior,jeans,14.028,0.35,21.588,79.05818805950058,4.2,6,Apparel,297.16582216485085,41.68642153328528,Discounted,24.489795918367346,16,4,79.11319450783014,4★,1,1,451.1235294117647,Mid,Premium,0–10%,Mid (33–66%),0.5,Low (≤50%),0.5
18953870.0,KETCH,jeans,8.184000000000001,0.61,20.988,79.05818805950058,3.8,85,Apparel,460.8539363289694,37.71628614916286,Discounted,346.9387755102041,30,6,79.11319450783014,4★,1,1,451.1235294117647,Low,Premium,0–10%,High (≥66%),0.75,Mid (50–85%),0.9375
19017664.0,Allen Solly Sport,jeans,23.748,0.4,39.588,79.05818805950058,3.9,8,Apparel,162.9982314097754,38.708819995193466,Discounted,32.6530612244898,14,5,79.11319450783014,4★,1,1,451.1235294117647,Premium,Mid,0–10%,Mid (33–66%),0.625,Mid (50–85%),0.4375
18925586.0,KETCH,jeans,7.788,0.63,20.988,79.05818805950058,3.6,15,Apparel,458.7983879956556,35.73121845710166,Discounted,61.224489795918366,30,6,79.11319450783014,4★,1,1,451.1235294117647,Low,Premium,0–10%,High (≥66%),0.75,Mid (50–85%),0.9375
18734066.0,Flying Machine,jeans,12.624,0.61,32.388,79.05818805950058,4.1,26,Apparel,322.35335620448876,40.693887687254666,Discounted,106.12244897959184,10,7,79.11319450783014,4★,1,1,451.1235294117647,Mid,Premium,0–10%,Low (≤33%),0.875,High (≥85%),0.3125
18993370.0,Blackberrys,jeans,19.764,0.5,39.54,79.05818805950058,4.3,29,Apparel,215.94290315379413,42.67895537931587,Discounted,118.36734693877551,24,7,79.11319450783014,4★,1,1,451.1235294117647,Mid,Mid,0–10%,High (≥66%),0.875,High (≥85%),0.75
15190770.0,AMERICAN EAGLE OUTFITTERS,jeans,19.188,0.6,47.988,79.05818805950058,4.0,6,Apparel,206.90720159070287,39.70135384122407,Discounted,24.489795918367346,14,5,79.11319450783014,4★,1,1,451.1235294117647,Mid,Mid,0–10%,Mid (33–66%),0.625,Mid (50–85%),0.4375
22203852.0,Cantabil,jeans,16.308,0.66,47.988,79.05818805950058,0.0,0,Apparel,0.0,0.0,Discounted,0.0,12,6,79.11319450783014,,1,1,451.1235294117647,Mid,Low,0–10%,Mid (33–66%),0.75,Mid (50–85%),0.375
22005330.0,H&M,jeans,35.988,0.0,35.988,79.05818805950058,3.8,5,Apparel,104.80239565733818,37.71628614916286,No Discount,20.408163265306122,8,5,79.11319450783014,4★,1,1,451.1235294117647,Premium,Low,,Low (≤33%),0.625,Mid (50–85%),0.25
22203876.0,Cantabil,jeans,16.308,0.66,47.988,79.05818805950058,0.0,0,Apparel,0.0,0.0,Discounted,0.0,12,7,79.11319450783014,,1,1,451.1235294117647,Mid,Low,0–10%,Mid (33–66%),0.875,High (≥85%),0.375
15067844.0,Flying Machine,jeans,14.388,0.5,28.788,79.05818805950058,4.1,69,Apparel,282.8321357190344,40.693887687254666,Discounted,281.6326530612245,10,7,79.11319450783014,4★,1,1,451.1235294117647,Mid,Premium,0–10%,Low (≤33%),0.875,High (≥85%),0.3125
19059688.0,Flying Machine,jeans,17.988,0.5,35.988,79.05818805950058,3.7,72,Apparel,204.15695076235414,36.723752303132265,Discounted,293.8775510204082,14,7,79.11319450783014,4★,1,1,451.1235294117647,Mid,Mid,0–10%,Mid (33–66%),0.875,High (≥85%),0.4375
